asin,name,date,rating,review,brandName,product,clean_review_text
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2018-08-17,3,milk got spoiled when we boiled it not upto the mark ,Amul,Gold-Milk-Homogenised-Standardised,milk got spoiled boiled upto mark
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-05-30,5,Excellent quality milk Thick and tasty Works very well for making curd at home Ensure you boil and then cool it down to warm temperature before putting it down to make curd Otherwise can be consumed without boiling Thanks to Amul for making it available across India Only drawback is the additional cost we have to pay compared to Nandini and other common brands ,Amul,Gold-Milk-Homogenised-Standardised,excellent quality milk thick tasty works well making curd home ensure boil cool warm temperature putting make curd otherwise consumed without boiling thanks amul making available across india drawback additional cost pay compared nandini common brands
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2018-12-29,5,Very convenient to store One does t need to buy every day assured quality Curd is fantastic I store 10ltrs forget for 15 days ,Amul,Gold-Milk-Homogenised-Standardised,convenient store one need buy every day assured quality curd fantastic store 10ltrs forget 15 days
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-02-29,1,I got the expired pack ,Amul,Gold-Milk-Homogenised-Standardised,got expired pack
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-08-19,5,Tastes like normal pouch bag milk Feels no difference unlike other brands which though taste good sometimes are a lot thicker to seem real milk ,Amul,Gold-Milk-Homogenised-Standardised,tastes like normal pouch bag milk feels difference unlike brands though taste good sometimes lot thicker seem real milk
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-10-14,5,Same taste as the store bought Gold Moreover tetra pack is awesome as it can be recycled and hence environment friendly Though a little bit pricier than those plastic pouches yet worth it considering our future ,Amul,Gold-Milk-Homogenised-Standardised,taste store bought gold moreover tetra pack awesome recycled hence environment friendly though little bit pricier plastic pouches yet worth considering future
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-06-29,2,Not like milk its a cream coloured solution not white like natural milk or daily packed milk likely soya milk as it s taste tells and it sticks to walls of container again a sign of some powdered or soya milk not a good choice only an emergency option occasionally ,Amul,Gold-Milk-Homogenised-Standardised,like milk cream coloured solution white like natural milk daily packed milk likely soya milk taste tells sticks walls container sign powdered soya milk good choice emergency option occasionally
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-06-29,1,Sheer waste of money as the Milk got curdled on the last two occasions that I ordered It appears that delivering the packets during this hot season without adequate precaution spoils the milk Although the packet states that no refrigeration is required till opened however it also mentions that the packets are to be stored in a cool place Thus the careless transportation in an ordinary vehicle in hot weather is bound to have an adverse impact on the milk ,Amul,Gold-Milk-Homogenised-Standardised,sheer waste money milk got curdled last two occasions ordered appears delivering packets hot season without adequate precaution spoils milk although packet states refrigeration required till opened however also mentions packets stored cool place thus careless transportation ordinary vehicle hot weather bound adverse impact milk
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-08-13,2,Spoilt Perhaps it is being stored or transported in harsh sunlight or something For the past several months several of my orders of these have been spoilt Curdled milk straight from a fresh carton each time ,Amul,Gold-Milk-Homogenised-Standardised,spoilt perhaps stored transported harsh sunlight something past several months several orders spoilt curdled milk straight fresh carton time
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-01-25,5,Got it for little less than 50Value for money in this price ,Amul,Gold-Milk-Homogenised-Standardised,got little less 50value money price
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2018-08-17,3,milk got spoiled when we boiled it not upto the mark ,Amul,Gold-Milk-Homogenised-Standardised,milk got spoiled boiled upto mark
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-05-30,5,Excellent quality milk Thick and tasty Works very well for making curd at home Ensure you boil and then cool it down to warm temperature before putting it down to make curd Otherwise can be consumed without boiling Thanks to Amul for making it available across India Only drawback is the additional cost we have to pay compared to Nandini and other common brands ,Amul,Gold-Milk-Homogenised-Standardised,excellent quality milk thick tasty works well making curd home ensure boil cool warm temperature putting make curd otherwise consumed without boiling thanks amul making available across india drawback additional cost pay compared nandini common brands
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2018-12-29,5,Very convenient to store One does t need to buy every day assured quality Curd is fantastic I store 10ltrs forget for 15 days ,Amul,Gold-Milk-Homogenised-Standardised,convenient store one need buy every day assured quality curd fantastic store 10ltrs forget 15 days
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-02-29,1,I got the expired pack ,Amul,Gold-Milk-Homogenised-Standardised,got expired pack
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-08-19,5,Tastes like normal pouch bag milk Feels no difference unlike other brands which though taste good sometimes are a lot thicker to seem real milk ,Amul,Gold-Milk-Homogenised-Standardised,tastes like normal pouch bag milk feels difference unlike brands though taste good sometimes lot thicker seem real milk
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-10-14,5,Same taste as the store bought Gold Moreover tetra pack is awesome as it can be recycled and hence environment friendly Though a little bit pricier than those plastic pouches yet worth it considering our future ,Amul,Gold-Milk-Homogenised-Standardised,taste store bought gold moreover tetra pack awesome recycled hence environment friendly though little bit pricier plastic pouches yet worth considering future
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-06-29,2,Not like milk its a cream coloured solution not white like natural milk or daily packed milk likely soya milk as it s taste tells and it sticks to walls of container again a sign of some powdered or soya milk not a good choice only an emergency option occasionally ,Amul,Gold-Milk-Homogenised-Standardised,like milk cream coloured solution white like natural milk daily packed milk likely soya milk taste tells sticks walls container sign powdered soya milk good choice emergency option occasionally
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-06-29,1,Sheer waste of money as the Milk got curdled on the last two occasions that I ordered It appears that delivering the packets during this hot season without adequate precaution spoils the milk Although the packet states that no refrigeration is required till opened however it also mentions that the packets are to be stored in a cool place Thus the careless transportation in an ordinary vehicle in hot weather is bound to have an adverse impact on the milk ,Amul,Gold-Milk-Homogenised-Standardised,sheer waste money milk got curdled last two occasions ordered appears delivering packets hot season without adequate precaution spoils milk although packet states refrigeration required till opened however also mentions packets stored cool place thus careless transportation ordinary vehicle hot weather bound adverse impact milk
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2020-08-13,2,Spoilt Perhaps it is being stored or transported in harsh sunlight or something For the past several months several of my orders of these have been spoilt Curdled milk straight from a fresh carton each time ,Amul,Gold-Milk-Homogenised-Standardised,spoilt perhaps stored transported harsh sunlight something past several months several orders spoilt curdled milk straight fresh carton time
B073S7M65M,Amul-Gold-Milk-Homogenised-Standardised,2019-01-25,5,Got it for little less than 50Value for money in this price ,Amul,Gold-Milk-Homogenised-Standardised,got little less 50value money price
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-11-21,1,Never buy this giving duplicate product its not original ghee rather mixture of oil and vanaspati no aroma on cooking taste too bad and smells on heating,Patanjali,Cows-Ghee-1L,never buy giving duplicate product original ghee rather mixture oil vanaspati aroma cooking taste bad smells heating
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-03-24,1,I ordered for patangali 2 1 leter pouches but 1 is correct weight and another is less waight,Patanjali,Cows-Ghee-1L,ordered patangali 2 1 leter pouches 1 correct weight another less waight
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-03-27,3,I am not satisfied with the quality of Ghee It doesn t have any smell and it s very iight Mother Dairy ghee is far better than this Overall it s a 50 50 purchase ,Patanjali,Cows-Ghee-1L,satisfied quality ghee smell iight mother dairy ghee far better overall 50 50 purchase
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-11-06,4,Patanjali made cow milk deshi ghee is best of availed among all similar type of fmcg product it taste was not so good but fair colour was same as normal home made deshi ghee have it also have a qr code which varifies that it is a original prodct made by patanjali so finally I like to give a rating feedback to this deshi ghee product which is 08 10 it means 08 out of 10 ,Patanjali,Cows-Ghee-1L,patanjali made cow milk deshi ghee best availed among similar type fmcg product taste good fair colour normal home made deshi ghee also qr code varifies original prodct made patanjali finally like give rating feedback deshi ghee product 08 10 means 08 10
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-02-02,1,Just got this butter I read nutritional information on the package and found that the amount of TRANS FAT does not match the description The description indicates 0 but actually 3 For such a famous brand as Patanjali shamefully deceiving I require update the nutritional information in product description ,Patanjali,Cows-Ghee-1L,got butter read nutritional information package found amount trans fat match description description indicates 0 actually 3 famous brand patanjali shamefully deceiving require update nutritional information product description
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-07-03,5,Hi All As I cut opened the pack I was really amazed by the ghee quality We usually assume patanjali products to be low poor quality since it is manufactured indigenously or may be because we are already habitual of using Costly products You may find the price hike too much of this Ghee I can assure you it is because the quality is really authentic I do not have the images of the ghee now Ghee is thick pale white in color And taste so Delicious The aroma is so authentic It has long shelf life However I have recently started making Full cream cow milk ghee at home Will definitely recommend everyone to try this Ghee ,Patanjali,Cows-Ghee-1L,hi cut opened pack really amazed ghee quality usually assume patanjali products low poor quality since manufactured indigenously may already habitual using costly products may find price hike much ghee assure quality really authentic images ghee ghee thick pale white color taste delicious aroma authentic long shelf life however recently started making full cream cow milk ghee home definitely recommend everyone try ghee
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-06-12,3,No issue with quality of Ghee But the 1 litre Ghee is supposed to be consumed in a span of 09 months and the product which you had sent was made in Dec 2017 Already 07 months have passed It means we will have to consume this 1 litre of Ghee in a span of two months We were expecting fresh packet Disappointed with the seller ,Patanjali,Cows-Ghee-1L,issue quality ghee 1 litre ghee supposed consumed span 09 months product sent made dec 2017 already 07 months passed means consume 1 litre ghee span two months expecting fresh packet disappointed seller
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-04-22,1,This product is worst They are using duplicate ghee in this parcel They mixed many other things in ghee I threw it outside Hate this,Patanjali,Cows-Ghee-1L,product worst using duplicate ghee parcel mixed many things ghee threw outside hate
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-04-02,1,First time i tried a patanjali product Its just waste of our hard earning money There is nothing to say positively Its not a ghee It dosent smell like ghee either taste Just like vanaspathi cheap oil Dont try to buy this patanjali ghee Else ready to write a frusturated review like this ,Patanjali,Cows-Ghee-1L,first time tried patanjali product waste hard earning money nothing say positively ghee dosent smell like ghee either taste like vanaspathi cheap oil dont try buy patanjali ghee else ready write frusturated review like
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2017-08-13,1,Very bad No smell at all wasted my money ,Patanjali,Cows-Ghee-1L,bad smell wasted money
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-11-21,1,Never buy this giving duplicate product its not original ghee rather mixture of oil and vanaspati no aroma on cooking taste too bad and smells on heating,Patanjali,Cows-Ghee-1L,never buy giving duplicate product original ghee rather mixture oil vanaspati aroma cooking taste bad smells heating
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-03-24,1,I ordered for patangali 2 1 leter pouches but 1 is correct weight and another is less waight,Patanjali,Cows-Ghee-1L,ordered patangali 2 1 leter pouches 1 correct weight another less waight
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-03-27,3,I am not satisfied with the quality of Ghee It doesn t have any smell and it s very iight Mother Dairy ghee is far better than this Overall it s a 50 50 purchase ,Patanjali,Cows-Ghee-1L,satisfied quality ghee smell iight mother dairy ghee far better overall 50 50 purchase
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-11-06,4,Patanjali made cow milk deshi ghee is best of availed among all similar type of fmcg product it taste was not so good but fair colour was same as normal home made deshi ghee have it also have a qr code which varifies that it is a original prodct made by patanjali so finally I like to give a rating feedback to this deshi ghee product which is 08 10 it means 08 out of 10 ,Patanjali,Cows-Ghee-1L,patanjali made cow milk deshi ghee best availed among similar type fmcg product taste good fair colour normal home made deshi ghee also qr code varifies original prodct made patanjali finally like give rating feedback deshi ghee product 08 10 means 08 10
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-02-02,1,Just got this butter I read nutritional information on the package and found that the amount of TRANS FAT does not match the description The description indicates 0 but actually 3 For such a famous brand as Patanjali shamefully deceiving I require update the nutritional information in product description ,Patanjali,Cows-Ghee-1L,got butter read nutritional information package found amount trans fat match description description indicates 0 actually 3 famous brand patanjali shamefully deceiving require update nutritional information product description
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-07-03,5,Hi All As I cut opened the pack I was really amazed by the ghee quality We usually assume patanjali products to be low poor quality since it is manufactured indigenously or may be because we are already habitual of using Costly products You may find the price hike too much of this Ghee I can assure you it is because the quality is really authentic I do not have the images of the ghee now Ghee is thick pale white in color And taste so Delicious The aroma is so authentic It has long shelf life However I have recently started making Full cream cow milk ghee at home Will definitely recommend everyone to try this Ghee ,Patanjali,Cows-Ghee-1L,hi cut opened pack really amazed ghee quality usually assume patanjali products low poor quality since manufactured indigenously may already habitual using costly products may find price hike much ghee assure quality really authentic images ghee ghee thick pale white color taste delicious aroma authentic long shelf life however recently started making full cream cow milk ghee home definitely recommend everyone try ghee
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-06-12,3,No issue with quality of Ghee But the 1 litre Ghee is supposed to be consumed in a span of 09 months and the product which you had sent was made in Dec 2017 Already 07 months have passed It means we will have to consume this 1 litre of Ghee in a span of two months We were expecting fresh packet Disappointed with the seller ,Patanjali,Cows-Ghee-1L,issue quality ghee 1 litre ghee supposed consumed span 09 months product sent made dec 2017 already 07 months passed means consume 1 litre ghee span two months expecting fresh packet disappointed seller
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2018-04-22,1,This product is worst They are using duplicate ghee in this parcel They mixed many other things in ghee I threw it outside Hate this,Patanjali,Cows-Ghee-1L,product worst using duplicate ghee parcel mixed many things ghee threw outside hate
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2019-04-02,1,First time i tried a patanjali product Its just waste of our hard earning money There is nothing to say positively Its not a ghee It dosent smell like ghee either taste Just like vanaspathi cheap oil Dont try to buy this patanjali ghee Else ready to write a frusturated review like this ,Patanjali,Cows-Ghee-1L,first time tried patanjali product waste hard earning money nothing say positively ghee dosent smell like ghee either taste like vanaspathi cheap oil dont try buy patanjali ghee else ready write frusturated review like
B01H70ZVIQ,Patanjali-Cows-Ghee-1L,2017-08-13,1,Very bad No smell at all wasted my money ,Patanjali,Cows-Ghee-1L,bad smell wasted money
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-10-09,3,It s good but to me while using it sometimes it cause faceburn slightly My skin is highly sensitive may be its bcoz of that,Patanjali,Aloe-Pimples-Moisturizing-150ml,good using sometimes cause faceburn slightly skin highly sensitive may bcoz
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-07-22,1,The smell of it is so strong My whole dressing table smells if juz placed without opening I don t find it natural I feel it artificial due to d scent in it I have seen wonders on many ppl in vlogs but on me I didn t find it good it made me still dark n had spots on ma face ,Patanjali,Aloe-Pimples-Moisturizing-150ml,smell strong whole dressing table smells juz placed without opening find natural feel artificial due scent seen wonders many ppl vlogs find good made still dark n spots face
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-07-31,5,Very good product it softens skin and give glow good moisturizer too,Patanjali,Aloe-Pimples-Moisturizing-150ml,good product softens skin give glow good moisturizer
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-10-06,5,Nice herbal product ,Patanjali,Aloe-Pimples-Moisturizing-150ml,nice herbal product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-03-24,5,It s is a perfect remedy of skin issues like rashes pigmentation ,Patanjali,Aloe-Pimples-Moisturizing-150ml,perfect remedy skin issues like rashes pigmentation
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-01-29,3,Nice fragrance n it is Good for hair n face treatment,Patanjali,Aloe-Pimples-Moisturizing-150ml,nice fragrance n good hair n face treatment
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-09,2,Good prdct,Patanjali,Aloe-Pimples-Moisturizing-150ml,good prdct
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-01,5,As always good product ,Patanjali,Aloe-Pimples-Moisturizing-150ml,always good product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-13,5,All Time Fav Product,Patanjali,Aloe-Pimples-Moisturizing-150ml,time fav product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-06-04,5,Good product,Patanjali,Aloe-Pimples-Moisturizing-150ml,good product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-10-09,3,It s good but to me while using it sometimes it cause faceburn slightly My skin is highly sensitive may be its bcoz of that,Patanjali,Aloe-Pimples-Moisturizing-150ml,good using sometimes cause faceburn slightly skin highly sensitive may bcoz
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-07-22,1,The smell of it is so strong My whole dressing table smells if juz placed without opening I don t find it natural I feel it artificial due to d scent in it I have seen wonders on many ppl in vlogs but on me I didn t find it good it made me still dark n had spots on ma face ,Patanjali,Aloe-Pimples-Moisturizing-150ml,smell strong whole dressing table smells juz placed without opening find natural feel artificial due scent seen wonders many ppl vlogs find good made still dark n spots face
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-07-31,5,Very good product it softens skin and give glow good moisturizer too,Patanjali,Aloe-Pimples-Moisturizing-150ml,good product softens skin give glow good moisturizer
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2019-10-06,5,Nice herbal product ,Patanjali,Aloe-Pimples-Moisturizing-150ml,nice herbal product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-03-24,5,It s is a perfect remedy of skin issues like rashes pigmentation ,Patanjali,Aloe-Pimples-Moisturizing-150ml,perfect remedy skin issues like rashes pigmentation
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-01-29,3,Nice fragrance n it is Good for hair n face treatment,Patanjali,Aloe-Pimples-Moisturizing-150ml,nice fragrance n good hair n face treatment
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-09,2,Good prdct,Patanjali,Aloe-Pimples-Moisturizing-150ml,good prdct
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-01,5,As always good product ,Patanjali,Aloe-Pimples-Moisturizing-150ml,always good product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-08-13,5,All Time Fav Product,Patanjali,Aloe-Pimples-Moisturizing-150ml,time fav product
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,2020-06-04,5,Good product,Patanjali,Aloe-Pimples-Moisturizing-150ml,good product
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,4,The product looks and tastes all genuine Thanks to Amazon for delivering the product early after connecting with customer care executive who facilitated the dispatch ,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,product looks tastes genuine thanks amazon delivering product early connecting customer care executive facilitated dispatch
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-06-15,5,The bestPatanjali baba Ram dev ji,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,bestpatanjali baba ram dev ji
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-09,1,Seems like I have got fake products as after consuming this I didnt find effects on my body Even feels like I m consuming rice hulls Seriously one should check the quality,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,seems like got fake products consuming didnt find effects body even feels like consuming rice hulls seriously one check quality
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-05-09,3,Good delivery,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,good delivery
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,5,Patanjali always Awesome,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,patanjali always awesome
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-20,1,Only 3 item received ashwagandha is missing from box,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,3 item received ashwagandha missing box
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-15,5,Good products very fastest delivery for Amazon,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,good products fastest delivery amazon
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-10-01,1,Seal broken product delivered NOT satisfied,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,seal broken product delivered satisfied
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,nice
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,nice delivery charges high
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,4,The product looks and tastes all genuine Thanks to Amazon for delivering the product early after connecting with customer care executive who facilitated the dispatch ,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,product looks tastes genuine thanks amazon delivering product early connecting customer care executive facilitated dispatch
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-06-15,5,The bestPatanjali baba Ram dev ji,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,bestpatanjali baba ram dev ji
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-09,1,Seems like I have got fake products as after consuming this I didnt find effects on my body Even feels like I m consuming rice hulls Seriously one should check the quality,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,seems like got fake products consuming didnt find effects body even feels like consuming rice hulls seriously one check quality
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-05-09,3,Good delivery,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,good delivery
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,5,Patanjali always Awesome,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,patanjali always awesome
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-20,1,Only 3 item received ashwagandha is missing from box,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,3 item received ashwagandha missing box
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-15,5,Good products very fastest delivery for Amazon,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,good products fastest delivery amazon
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-10-01,1,Seal broken product delivered NOT satisfied,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,seal broken product delivered satisfied
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,nice
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,Patanjali,Shatavar-Mushli-Ashwagandha-Churna,nice delivery charges high
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,The shampoo do has natural ingredients like Amla Hibiscus etc it is affordable too However it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff Also you need to use more amount of shampoo for excessively oily or dirty hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,At first I liked the smell of it It is very herbal Unlike other shampoo with tons of chemicals on it I would recommend this as it is herbal based Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair Quality product from Patanjali,Patanjali,Kanti-Natural-Cleanser-Shampoo,first liked smell herbal unlike shampoo tons chemicals would recommend herbal based also one thing sunflower oil embedded inside also gives shiny oil look hair quality product patanjali
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don t like this product Product is not effective for your hair After using this product felt like its damaging my hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,actually like product product effective hair using product felt like damaging hair
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash Compulsary to use conditioner ,Patanjali,Kanti-Natural-Cleanser-Shampoo,leaves hairs dry wash compulsary use conditioner
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,Patanjali,Kanti-Natural-Cleanser-Shampoo,good
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it no harmful chemicals and affordable price,Patanjali,Kanti-Natural-Cleanser-Shampoo,made bharat r proud harmful chemicals affordable price
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair Been using for years,Patanjali,Kanti-Natural-Cleanser-Shampoo,superb shampoo soft n delicate hair using years
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product Using little produces enough lather ,Patanjali,Kanti-Natural-Cleanser-Shampoo,wonderful product using little produces enough lather
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier good item no issue i felt thanks,Patanjali,Kanti-Natural-Cleanser-Shampoo,already used earlier good item issue felt thanks
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,It s not highly perfumed does wat an ayurvedic shampoo can do don t expect too much it s just a shampoo with natural ingredients not magic serum ,Patanjali,Kanti-Natural-Cleanser-Shampoo,highly perfumed wat ayurvedic shampoo expect much shampoo natural ingredients magic serum
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,The shampoo do has natural ingredients like Amla Hibiscus etc it is affordable too However it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff Also you need to use more amount of shampoo for excessively oily or dirty hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,At first I liked the smell of it It is very herbal Unlike other shampoo with tons of chemicals on it I would recommend this as it is herbal based Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair Quality product from Patanjali,Patanjali,Kanti-Natural-Cleanser-Shampoo,first liked smell herbal unlike shampoo tons chemicals would recommend herbal based also one thing sunflower oil embedded inside also gives shiny oil look hair quality product patanjali
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don t like this product Product is not effective for your hair After using this product felt like its damaging my hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,actually like product product effective hair using product felt like damaging hair
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash Compulsary to use conditioner ,Patanjali,Kanti-Natural-Cleanser-Shampoo,leaves hairs dry wash compulsary use conditioner
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,Patanjali,Kanti-Natural-Cleanser-Shampoo,good
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it no harmful chemicals and affordable price,Patanjali,Kanti-Natural-Cleanser-Shampoo,made bharat r proud harmful chemicals affordable price
